1708.806262,0.11735315
1708.90411,-0.234360319
1709.001957,0.116152149
1709.099804,0.038607805
1709.197652,-0.113313327
1709.295499,0.043309256
1709.393346,-0.030408644
1709.491194,0.258529487
1709.589041,0.183533273
1709.686888,0.044068989
1709.784736,-0.071925382
1709.882583,-0.058341456
1709.980431,-0.032504957
1710.078278,-0.056023442
1710.176125,-0.090224593
1710.273973,-0.059097205
1710.37182,-0.027617914
1710.469667,-0.051688334
1710.567515,-0.069858908
1710.665362,-0.092889057
1710.763209,0.255044032
1710.861057,-0.147317004
1710.958904,-0.102140983
1711.056751,0.043240314
1711.154599,-0.032356883
1711.252446,0.042384157
1711.350294,0.079920516
1711.448141,0.1262651
1711.545988,0.075201992
1711.643836,-0.099368024
1711.741683,0.110926099
1711.83953,-0.176474714
1711.937378,-0.01141755
1712.035225,-0.049782211
1712.133072,-0.106029765
1712.23092,0.059237637
1712.328767,-0.018225745
1712.426614,0.102125281
1712.524462,-0.148052054
1712.622309,0.084900182
1712.720157,0.050163874
1712.818004,0.013156
1712.915851,-0.141193973
1713.013699,-0.024249116
1713.111546,-0.153420583
1713.209393,-0.206600162
1713.307241,0.330184995
1713.405088,0.100003568
1713.502935,0.183087371
1713.600783,-0.03790763
1713.69863,0.076096056
1713.796477,0.078091624
1713.894325,0.070854669
1713.992172,0.01400526
1714.09002,-0.005545047
1714.187867,-0.185197111
1714.285714,0.088266901
1714.383562,0.076275645
1714.481409,0.153776032
1714.579256,0.024237131
1714.677104,0.237374867
1714.774951,0.032099554
1714.872798,-0.032630908
1714.970646,0.20549259
1715.068493,0.086613109
1715.166341,0.033061977
1715.264188,0.19972056
1715.362035,0.295500623
1715.459883,0.280781978
1715.55773,0.34757751
1715.655577,0.754499493
1715.753425,0.476268175
1715.851272,0.602651948
1715.949119,0.310988079
1716.046967,0.610843343
1716.144814,0.720971127
1716.242661,0.68048235
1716.340509,0.70641158
1716.438356,0.91390684
1716.536204,0.925544249
1716.634051,0.98211792
1716.731898,1.24179711
1716.829746,1.345665086
1716.927593,1.326510885
1717.02544,1.332761471
1717.123288,1.508244943
1717.221135,1.61395258
1717.318982,1.662755975
1717.41683,1.51649893
1717.514677,1.68267799
1717.612524,1.798697945
1717.710372,1.862264385
1717.808219,1.923780957
1717.906067,1.921228784
1718.003914,1.739493607
1718.101761,1.779577309
1718.199609,1.715649135
1718.297456,1.996210438
1718.395303,1.802885077
1718.493151,1.80114503
1718.590998,1.802973749
1718.688845,1.614564631
1718.786693,1.475317861
1718.88454,1.487170394
1718.982387,1.452209253
1719.080235,1.553533372
1719.178082,1.427237135
1719.27593,1.170294301
1719.373777,1.287235861
1719.471624,1.240344954
1719.569472,1.012020982
1719.667319,1.064747896
1719.765166,0.854864214
1719.863014,1.044669531
1719.960861,0.959543387
1720.058708,0.84355674
1720.156556,0.904123379
1720.254403,1.001059198
1720.35225,0.9322544
1720.450098,1.034802151
1720.547945,1.08352991
1720.645793,0.972909702
1720.74364,1.05873992
1720.841487,1.340722856
1720.939335,1.176812446
1721.037182,1.11946564
1721.135029,1.24946652
1721.232877,1.147495244
1721.330724,1.430100155
1721.428571,1.385804746
1721.526419,1.484808966
1721.624266,1.488543651
1721.722114,1.453362544
1721.819961,1.521210857
1721.917808,1.445028759
1722.015656,1.354472435
1722.113503,1.30566393
1722.21135,1.343071386
1722.309198,1.109974056
1722.407045,1.50885855
1722.504892,1.114180806
1722.60274,1.231435293
1722.700587,1.05572499
1722.798434,0.928935248
1722.896282,1.063722974
1722.994129,0.979210931
1723.091977,0.929555374
1723.189824,0.93522098
1723.287671,0.753030487
1723.385519,0.787777493
1723.483366,0.737423301
1723.581213,0.590591745
1723.679061,0.536006235
1723.776908,0.561226529
1723.874755,0.459230838
1723.972603,0.418896689
1724.07045,0.118571011
1724.168297,0.318530341
1724.266145,0.310674142
1724.363992,0.223453641
1724.46184,0.238127084
1724.559687,0.365926828
1724.657534,0.158226102
1724.755382,0.193472146
1724.853229,0.022018575
1724.951076,0.004463544
1725.048924,0.026743762
1725.146771,-0.04004762
1725.244618,0.050233795
1725.342466,-0.051630289
1725.440313,0.016487338
1725.53816,-0.116209984
1725.636008,-0.1430916
1725.733855,-0.049866707
1725.831703,-0.092632288
1725.92955,-0.054166537
1726.027397,-0.052464608
1726.125245,-0.028293341
1726.223092,0.109855644
1726.320939,0.141000732
1726.418787,0.075682536
1726.516634,-0.033545184
1726.614481,0.151518133
1726.712329,-0.151735829
1726.810176,-0.201304897
1726.908023,0.027566397
1727.005871,0.000349523
1727.103718,-0.013508983
1727.201566,0.003564426
1727.299413,-0.163831758
1727.39726,-0.115507512
1727.495108,0.123520391
1727.592955,0.102902178
1727.690802,-0.072128422
1727.78865,0.193357824
1727.886497,-0.107050004
1727.984344,-0.057117444
1728.082192,0.029257607
1728.180039,-0.119490038
1728.277886,-0.048786217
1728.375734,-0.017302446
1728.473581,-0.039531469
1728.571429,0.087086217
1728.669276,0.059282117
1728.767123,-0.109928772
1728.864971,-0.068152428
1728.962818,0.018007088
1729.060665,-0.006692829
1729.158513,-0.078774775
1729.25636,0.042475484
1729.354207,0.081988587
1729.452055,-0.06311182
1729.549902,0.078905996
1729.64775,-0.16216736
1729.745597,-0.161049912
1729.843444,0.049993987
1729.941292,-0.083451512
1730.039139,-0.099695959
1730.136986,-0.026338795
1730.234834,-0.067736031
1730.332681,0.032706731
1730.430528,-0.145535902
1730.528376,-0.037151847
1730.626223,0.316096699
1730.72407,0.01099526
1730.821918,-0.191352078
1730.919765,0.059982416
1731.017613,0.054939015
1731.11546,0.138378964
1731.213307,0.014836219
1731.311155,-0.065352209
1731.409002,0.140886277
1731.506849,0.071210379
1731.604697,-0.180065349
1731.702544,0.074769034
1731.800391,-0.023276423
1731.898239,0.111083702
1731.996086,-0.037306351
1732.093933,0.078653904
1732.191781,0.019472635
1732.289628,0.058699084
1732.387476,-0.001928382
1732.485323,-0.04128699
1732.58317,0.006944647
1732.681018,0.06347387
1732.778865,0.04216207
1732.876712,0.162066306
1732.97456,0.04330366
1733.072407,0.064536757
1733.170254,0.211561924
1733.268102,0.008394424
1733.365949,0.055913
1733.463796,-0.057213905
1733.561644,0.00824938
1733.659491,0.16946085
1733.757339,0.037979626
1733.855186,0.153866352
1733.953033,-0.095317069
1734.050881,-0.125892821
1734.148728,0.048669147
1734.246575,-0.114476616
1734.344423,0.295093092
1734.44227,0.159653103
1734.540117,-0.081644453
1734.637965,0.03591708
1734.735812,0.006496778
1734.833659,0.119351114
1734.931507,0.087885077
1735.029354,0.205381629
1735.127202,0.28042867
1735.225049,0.136021344
1735.322896,0.068818644
1735.420744,0.274055109
1735.518591,0.236888111
1735.616438,0.407461829
1735.714286,0.321627292
1735.812133,0.467989804
1735.90998,0.471112788
1736.007828,0.475356193
1736.105675,0.510189066
1736.203523,0.691194981
1736.30137,0.941047215
1736.399217,0.843124139
1736.497065,0.819983277
1736.594912,0.979540632
1736.692759,0.99690265
1736.790607,0.934369154
1736.888454,1.169736945
1736.986301,1.368237775
1737.084149,1.253838649
1737.181996,1.241178688
1737.279843,1.466288194
1737.377691,1.658544625
1737.475538,1.620899128
1737.573386,1.67276542
1737.671233,1.836989899
1737.76908,1.795956876
1737.866928,1.72298219
1737.964775,1.639170176
1738.062622,1.672443978
1738.16047,1.637327322
1738.258317,1.712008928
1738.356164,1.509258784
1738.454012,1.713901464
1738.551859,1.527778223
1738.649706,1.419821079
1738.747554,1.481660734
1738.845401,1.127567891
1738.943249,1.182139611
1739.041096,1.126955797
1739.138943,1.199569014
1739.236791,0.99202062
1739.334638,1.106451144
1739.432485,0.842775582
1739.530333,0.864385807
1739.62818,0.66830434
1739.726027,0.78419242
1739.823875,0.575896945
1739.921722,0.58957175
1740.019569,0.428647643
1740.117417,0.313719057
1740.215264,0.347994476
1740.313112,0.433926524
1740.410959,0.179669306
1740.508806,0.090041592
1740.606654,0.177742506
1740.704501,0.256015133
1740.802348,0.045359483
1740.900196,0.07290811
1740.998043,0.125158307
1741.09589,0.055893925
1741.193738,0.102440931
1741.291585,0.179686608
1741.389432,0.051863554
1741.48728,0.03396333
1741.585127,0.10940053
1741.682975,0.020224962
1741.780822,-0.074176144
1741.878669,-0.084651703
1741.976517,-0.098245162
1742.074364,0.201701684
1742.172211,0.003634947
1742.270059,0.064032707
1742.367906,0.076679702
1742.465753,-0.090137275
1742.563601,0.065750498
1742.661448,-0.054268542
1742.759295,-0.207134975
1742.857143,-0.02027025
1742.95499,-0.106581859
1743.052838,-0.033114257
1743.150685,0.034824762
1743.248532,0.228622981
1743.34638,-0.049309002
1743.444227,-0.016201505
1743.542074,0.037302491
1743.639922,0.018752585
1743.737769,-0.015771434
1743.835616,-0.108242366
1743.933464,-0.095626961
1744.031311,-0.01831278
1744.129159,-0.11596338
1744.227006,-0.06576487
1744.324853,-0.125136617
1744.422701,0.112453905
1744.520548,-0.149780164
1744.618395,0.1902043
1744.716243,-0.058036573
1744.81409,-0.105490412
1744.911937,-0.118274954
1745.009785,0.077948511
1745.107632,0.102660127
1745.205479,-0.084866384
1745.303327,0.033154105
1745.401174,-0.014959045
1745.499022,-0.024244002
1745.596869,0.015119754
1745.694716,0.076506971
1745.792564,-0.191663037
1745.890411,-0.22273412
1745.988258,0.020668995
1746.086106,-0.007087632
1746.183953,0.068475999
1746.2818,-0.170753904
1746.379648,-0.098656966
1746.477495,0.154353634
1746.575342,-0.131027053
1746.67319,0.036343397
1746.771037,-0.079487244
1746.868885,-0.040528627
1746.966732,-0.137775793
1747.064579,0.118604868
1747.162427,-0.190382114
1747.260274,-0.119814038
1747.358121,-0.091006564
1747.455969,0.117645419
1747.553816,0.029921067
1747.651663,0.067926718
1747.749511,-0.001766068
1747.847358,0.023604092
1747.945205,0.049403587
1748.043053,0.154627765
1748.1409,0.024685751
1748.238748,-0.14687758
1748.336595,0.114709994
1748.434442,0.009555698
1748.53229,-0.110743873
1748.630137,-0.017628614
1748.727984,-0.098275567
1748.825832,0.208668273
1748.923679,-0.034462367
1749.021526,-0.200207923
1749.119374,0.030323443
1749.217221,-0.082987484
1749.315068,0.128876941
1749.412916,0.013492546
1749.510763,-0.177860064
1749.608611,-0.050079149
1749.706458,-0.108816157
1749.804305,-0.075785555
1749.902153,-0.06437449
1750,-0.200878453
